customer_id,signup_date,first_order_date,last_order_date,age,gender,city,plan,device,payment_method,num_orders,total_spend,support_tickets,email_opt_in,is_churned
CUST01206,2024-01-04,2024-01-08,2024-06-25,39.0,M,Kolkata,Premium,Mobile,UPI,5,89.03,1,1,1
CUST01207,2022-09-19,2023-03-25,2024-05-01,46.0,F,Delhi,Premium,Mobile,Card,6,188.92,1,1,0
CUST01208,2023-05-27,2023-07-08,2024-06-29,,F,,Basic,Desktop,Card,6,213.12,0,1,0
CUST01209,2021-12-13,2023-07-15,2023-07-15,46.0,M,Mumbai,Standard,Desktop,UPI,1,60.8,1,1,0
CUST01210,2024-03-17,2024-03-23,2024-06-07,26.0,M,Bengaluru,Basic,Mobile,UPI,3,51.56,0,1,1
CUST01211,2023-01-29,2024-02-25,2024-03-23,,M,Bengaluru,Standard,Tablet,Wallet,2,49.11,0,0,0
CUST01212,2023-08-09,,,27.0,M,Bengaluru,Basic,Mobile,UPI,0,0.0,1,1,1
CUST01213,2022-07-15,,,,F,Delhi,Basic,Mobile,UPI,0,0.0,0,1,1
CUST01214,2023-11-21,2023-11-26,2024-03-17,27.0,M,Hyderabad,Basic,Desktop,NetBanking,2,111.19,0,1,0
CUST01215,2021-04-01,2021-11-26,2024-04-21,63.0,F,Delhi,Premium,Mobile,Card,3,43.24,1,1,1
CUST01216,2021-05-19,2023-05-15,2023-05-15,32.0,M,Mumbai,Basic,Desktop,Card,1,42.08,2,1,0
CUST01217,2022-09-09,2022-11-10,2024-05-09,48.0,F,Mumbai,Standard,Mobile,NetBanking,11,275.58,1,1,0
CUST01218,2023-06-10,2024-05-01,2024-05-01,32.0,F,Indore,Premium,Mobile,NetBanking,1,6.53,2,0,0
CUST01219,2023-09-12,2023-12-12,2024-06-27,54.0,M,Mumbai,Basic,Mobile,Card,3,41.2,0,1,0
CUST01220,2022-06-20,2022-07-01,2024-06-25,54.0,F,Bengaluru,Basic,Tablet,UPI,4,210.38,0,1,0
CUST01221,2023-03-02,2023-03-07,2023-03-07,34.0,F,Delhi,Standard,Desktop,UPI,1,27.76,1,0,0
CUST01222,2022-11-04,2023-09-21,2023-12-12,41.0,F,Chennai,Premium,Tablet,Card,2,55.75,0,1,0
CUST01223,2024-03-15,2024-04-16,2024-06-20,53.0,M,Bengaluru,Premium,Desktop,Card,6,280.53,1,1,0
CUST01224,2023-03-07,2023-04-09,2024-06-10,42.0,F,Delhi,Basic,Desktop,Card,6,89.91,3,1,0
CUST01225,2022-05-22,2023-06-26,2024-05-12,27.0,M,Coimbatore,Premium,Mobile,UPI,3,70.82,3,0,1
CUST01226,2024-03-25,2024-04-09,2024-04-09,39.0,M,Lucknow,Basic,Desktop,Card,1,14.54,1,0,0
CUST01227,2021-05-11,,,29.0,Other,Mumbai,Basic,Mobile,Card,0,0.0,0,1,1
CUST01228,2024-04-12,,,40.0,F,Chennai,Standard,Mobile,Card,0,0.0,0,1,1
CUST01229,2021-07-07,2022-05-29,2024-02-01,29.0,,Surat,Standard,Desktop,UPI,3,181.54,0,1,0
CUST01230,2021-12-17,2022-12-17,2024-04-30,42.0,M,Coimbatore,Basic,Mobile,Wallet,4,82.51,0,0,0
CUST01231,2023-09-26,,,18.0,Other,Delhi,Standard,Mobile,UPI,0,0.0,0,0,0
CUST01232,2023-06-12,2024-02-24,2024-02-24,25.0,F,Pune,Basic,Desktop,Card,1,16.53,1,1,0
CUST01233,2024-03-25,2024-05-17,2024-06-27,28.0,F,Delhi,Basic,Desktop,NetBanking,3,32.8,2,0,0
CUST01234,2023-07-01,,,36.0,M,Chennai,Premium,Mobile,NetBanking,0,0.0,2,0,0
CUST01235,2023-02-14,2023-12-17,2024-01-09,20.0,M,Hyderabad,Standard,Mobile,Card,2,33.36,0,1,0
CUST01236,2022-02-26,2022-06-04,2024-05-11,27.0,F,Chennai,Basic,Mobile,NetBanking,4,202.23,1,1,0
CUST01237,2021-01-06,,,,F,Bhopal,Standard,Mobile,UPI,0,0.0,1,0,1
CUST01238,2021-05-31,2022-09-21,2024-02-04,49.0,M,Mumbai,Basic,Mobile,Card,4,187.24,3,1,1
CUST01239,2021-12-29,2023-09-19,2023-09-19,18.0,F,Delhi,Basic,Desktop,UPI,1,26.29,0,0,0
CUST01240,2021-02-19,2021-05-26,2023-09-29,31.0,M,Hyderabad,Basic,Mobile,UPI,2,54.41,4,0,0
CUST01241,2022-09-10,2022-09-17,2024-06-24,53.0,F,Bengaluru,Premium,Mobile,Wallet,7,204.07,0,0,0
CUST01242,2023-08-04,2023-08-12,2024-03-05,43.0,M,Hyderabad,Basic,Mobile,Card,3,67.17,0,1,0
CUST01243,2024-03-17,2024-04-16,2024-06-28,43.0,F,Pune,Basic,Tablet,Wallet,6,147.27,0,0,0
CUST01244,2022-08-19,2023-02-17,2024-03-06,45.0,F,Chennai,Standard,Desktop,Wallet,4,165.12,0,1,0
CUST01245,2023-12-01,2024-04-23,2024-04-23,26.0,F,Pune,Basic,Desktop,Card,1,25.91,0,0,0
CUST01246,2024-04-13,,,41.0,M,Mumbai,Basic,Desktop,UPI,0,0.0,2,1,1
CUST01247,2023-11-12,,,44.0,F,Mumbai,Basic,Mobile,UPI,0,0.0,1,0,1
CUST01248,2022-07-20,2022-10-29,2024-06-28,39.0,M,Jaipur,Premium,Mobile,Card,9,182.45,1,0,0
CUST01249,2022-01-31,2022-06-20,2023-10-05,33.0,M,Bengaluru,Basic,Mobile,UPI,3,47.4,0,1,0
CUST01250,2024-04-04,,,37.0,F,Chennai,Basic,Mobile,Wallet,0,0.0,1,1,0
CUST01251,2021-10-22,2023-11-06,2023-11-06,24.0,M,Mumbai,Standard,Mobile,UPI,1,19.14,1,1,0
CUST01252,2022-05-16,2023-06-28,2023-06-28,45.0,M,Chennai,Basic,Desktop,UPI,1,26.77,0,1,0
CUST01253,2021-04-01,2024-06-09,2024-06-09,21.0,F,Mumbai,Basic,Mobile,Card,1,13.52,1,1,0
CUST01254,2023-08-24,2023-09-05,2024-05-29,28.0,M,Pune,Standard,Mobile,UPI,10,251.27,0,0,0
CUST01255,2023-03-02,2023-07-01,2024-05-15,46.0,F,Mumbai,Standard,Mobile,Wallet,2,40.18,2,1,0
CUST01256,2021-04-14,2021-08-28,2024-06-11,41.0,F,Mumbai,Standard,Mobile,NetBanking,4,157.74,0,0,0
CUST01257,2021-09-27,2021-12-22,2023-12-15,32.0,M,Bengaluru,Basic,Mobile,Wallet,2,45.63,0,1,0
CUST01258,2022-11-07,2022-12-23,2023-04-13,18.0,M,Delhi,Basic,Tablet,Card,2,171.84,2,1,0
CUST01259,2022-10-20,2024-02-27,2024-02-27,37.0,M,Visakhapatnam,Basic,Mobile,NetBanking,1,38.4,1,1,0
CUST01260,2023-09-03,2024-04-21,2024-06-02,30.0,F,Bengaluru,Standard,Desktop,Wallet,2,90.1,1,1,0
CUST01261,2021-11-20,2022-10-14,2024-03-17,44.0,F,Bengaluru,Standard,Desktop,Card,4,150.58,0,0,0
CUST01262,2024-01-30,,,32.0,M,Mumbai,Basic,Mobile,UPI,0,0.0,0,1,0
CUST01263,2022-06-25,2023-08-22,2024-06-24,18.0,F,Hyderabad,Standard,Mobile,Card,4,79.08,0,0,0
CUST01264,2023-09-28,2023-12-08,2024-06-24,21.0,F,Mumbai,Basic,Mobile,UPI,6,111.04,2,0,0
CUST01265,2021-10-17,2022-11-08,2023-08-18,33.0,F,Chennai,Premium,Desktop,Card,2,44.46,0,1,0
CUST01266,2021-02-14,2023-01-13,2024-02-15,39.0,M,Visakhapatnam,Standard,Desktop,UPI,2,62.03,1,1,1
CUST01267,2021-03-08,2021-06-13,2023-09-10,24.0,M,Delhi,Basic,Mobile,Card,5,127.75,0,1,0
CUST01268,2022-03-30,2022-05-22,2024-06-27,29.0,M,Kolkata,Basic,Mobile,Wallet,4,374.69,4,0,0
CUST01269,2024-03-05,2024-05-31,2024-06-21,48.0,F,Coimbatore,Basic,Desktop,Card,2,99.26,0,0,0
CUST01270,2021-03-01,2021-04-21,2024-06-16,51.0,M,Coimbatore,Basic,Mobile,Card,7,432.17,0,1,0
CUST01271,2022-03-25,2022-08-17,2024-04-14,41.0,F,Pune,Basic,Mobile,Card,2,159.37,0,0,0
CUST01272,2021-05-13,2022-05-10,2022-05-10,35.0,Other,Jaipur,Basic,Desktop,Card,1,11.17,0,1,1
CUST01273,2024-02-07,2024-02-24,2024-06-29,31.0,M,Bengaluru,Standard,Tablet,UPI,11,498.54,1,0,0
CUST01274,2023-04-02,2023-08-05,2023-08-05,44.0,F,Hyderabad,Basic,Desktop,UPI,1,76.48,0,0,0
CUST01275,2023-07-17,2023-11-21,2024-04-28,34.0,M,Chennai,Basic,Desktop,UPI,3,52.86,0,1,0
CUST01276,2023-05-18,2023-06-30,2024-05-31,49.0,F,Delhi,Basic,Tablet,Wallet,3,91.76,1,0,0
CUST01277,2023-03-10,2023-05-28,2023-05-28,50.0,M,Delhi,Basic,Mobile,UPI,1,6.96,0,0,0
CUST01278,2023-07-30,2023-08-25,2024-01-12,43.0,F,Bengaluru,Standard,Mobile,UPI,2,38.02,1,0,0
CUST01279,2021-01-10,,,32.0,M,Mumbai,Standard,Mobile,UPI,0,0.0,0,0,1
CUST01280,2023-11-19,2024-04-27,2024-05-15,,F,Bengaluru,Basic,Desktop,NetBanking,2,61.22,0,1,0
CUST01281,2023-06-19,,,18.0,M,Pune,Basic,Desktop,Card,0,0.0,1,1,1
CUST01282,2023-06-19,2024-01-12,2024-01-12,37.0,F,Chennai,Premium,Tablet,Card,1,20.63,0,1,0
CUST01283,2022-04-24,2023-04-16,2024-05-24,37.0,M,Chennai,Basic,Mobile,UPI,3,100.64,0,1,0
CUST01284,2023-09-01,2023-09-28,2023-09-28,21.0,M,Hyderabad,Basic,Mobile,UPI,1,61.03,1,0,0
CUST01285,2022-04-10,2022-10-14,2022-10-14,66.0,F,Mumbai,Basic,Mobile,Card,1,19.17,1,0,0
CUST01286,2021-03-01,2022-07-07,2023-05-10,45.0,M,Mumbai,Basic,Desktop,Wallet,2,253.25,1,1,1
CUST01287,2024-01-09,2024-04-22,2024-05-06,28.0,F,Mumbai,Standard,Desktop,Card,3,111.9,0,0,0
CUST01288,2021-10-13,2022-03-18,2024-01-07,63.0,F,Bhopal,Standard,Desktop,UPI,8,287.53,0,1,0
CUST01289,2021-05-04,2021-06-18,2023-10-29,32.0,M,Kolkata,Basic,Mobile,Card,8,237.37,1,0,0
CUST01290,2023-01-27,2023-04-01,2023-06-16,48.0,M,Hyderabad,Basic,Mobile,Wallet,2,103.5,0,1,0
CUST01291,2021-10-12,2021-10-25,2022-04-30,39.0,F,Bengaluru,Standard,Mobile,Card,2,87.34,0,1,0
CUST01292,2023-11-10,2023-12-29,2024-06-29,32.0,F,Coimbatore,Basic,Mobile,Card,5,147.16,3,1,0
CUST01293,2022-06-24,2022-12-10,2024-04-14,34.0,F,Mumbai,Premium,Mobile,Card,4,136.98,1,1,0
CUST01294,2021-01-06,,,55.0,,Mumbai,Basic,Desktop,Card,0,0.0,0,1,1
CUST01295,2024-03-03,2024-03-28,2024-06-21,49.0,F,Chennai,Premium,Desktop,Card,5,144.5,0,1,0
CUST01296,2022-09-18,2022-10-06,2024-02-19,37.0,F,Hyderabad,Basic,Desktop,Card,5,148.23,0,1,0
CUST01297,2021-11-16,2022-09-21,2023-08-23,18.0,M,Visakhapatnam,Standard,Mobile,UPI,4,470.91,2,1,0
CUST01298,2023-04-04,2023-04-23,2024-04-25,42.0,F,Kolkata,Basic,Mobile,UPI,5,108.68,2,0,0
CUST01299,2022-10-08,,,23.0,F,Nagpur,Premium,Mobile,UPI,0,0.0,0,1,0
CUST01300,2021-02-06,2022-10-04,2023-03-25,44.0,F,Pune,Standard,Mobile,Card,3,75.65,1,1,0
CUST01301,2023-07-13,2023-07-18,2024-01-17,29.0,F,Patna,Standard,Mobile,Card,2,28.97,0,1,0
CUST01302,2022-05-04,2022-07-18,2023-12-12,31.0,M,Chennai,Basic,Mobile,NetBanking,4,133.26,0,0,0
CUST01303,2023-05-01,2023-05-24,2024-05-03,30.0,M,Hyderabad,Basic,Desktop,Card,5,125.33,0,1,0
CUST01304,2023-12-26,2023-12-26,2024-05-08,50.0,M,Hyderabad,Standard,Tablet,Wallet,3,45.72,1,0,0
CUST01305,2023-01-13,2024-03-11,2024-03-11,18.0,,Indore,Basic,Tablet,Card,1,23.24,1,1,0
CUST01306,2023-03-28,,,47.0,M,Mumbai,Standard,Mobile,Card,0,0.0,0,1,0
CUST01307,2021-11-06,,,42.0,M,Hyderabad,Basic,Mobile,NetBanking,0,0.0,0,1,1
CUST01308,2021-10-16,2022-09-27,2024-01-24,37.0,F,Bengaluru,Standard,Mobile,UPI,3,118.65,0,0,0
CUST01309,2022-05-20,2022-06-18,2022-06-18,33.0,M,Chennai,Basic,Desktop,UPI,1,11.0,0,0,1
CUST01310,2023-11-03,2023-12-17,2023-12-17,44.0,F,Hyderabad,Standard,Mobile,UPI,1,13.83,0,0,0
CUST01311,2022-09-30,2022-10-03,2023-10-16,33.0,M,Bengaluru,Basic,Mobile,Wallet,3,71.54,0,0,0
CUST01312,2022-02-28,2023-07-03,2023-07-03,33.0,M,Chennai,Standard,Mobile,NetBanking,1,35.53,0,0,0
CUST01313,2023-08-07,2023-12-09,2024-05-30,39.0,M,Hyderabad,Premium,Mobile,Card,4,154.32,1,1,0
CUST01314,2023-11-04,2024-03-15,2024-03-15,59.0,M,Delhi,Basic,Mobile,Card,1,6.77,0,1,0
CUST01315,2024-01-03,2024-01-24,2024-06-09,20.0,M,Chennai,Premium,Mobile,Wallet,4,191.76,0,1,0
CUST01316,2021-12-30,2023-03-02,2024-05-13,44.0,M,Mumbai,Premium,Mobile,Card,4,137.85,1,1,0
CUST01317,2023-05-13,2023-07-21,2024-06-20,36.0,F,Kolkata,Basic,Desktop,Card,3,34.37,0,0,0
CUST01318,2022-12-19,2023-05-14,2024-03-13,35.0,M,Bhopal,Basic,Mobile,Card,3,104.93,0,1,0
CUST01319,2022-06-30,2022-08-08,2024-06-18,20.0,M,Mumbai,Standard,Mobile,UPI,10,272.93,0,1,0
CUST01320,2022-04-28,2022-06-16,2024-05-25,18.0,F,Delhi,Premium,Desktop,UPI,5,105.02,1,0,0
CUST01321,2021-05-20,2022-06-12,2022-10-15,42.0,M,Mumbai,Basic,Desktop,Card,2,46.54,0,0,0
CUST01322,2021-12-01,2023-04-03,2024-03-08,,F,Pune,Premium,Mobile,Card,2,83.83,0,1,0
CUST01323,2022-10-31,,,50.0,F,Mumbai,Basic,Desktop,UPI,0,0.0,0,1,1
CUST01324,2023-12-15,,,26.0,M,Hyderabad,Basic,Mobile,UPI,0,0.0,1,0,1
CUST01325,2023-11-20,,,45.0,F,Bengaluru,Premium,Desktop,UPI,0,0.0,0,1,0
CUST01326,2021-08-17,2022-06-17,2023-02-17,31.0,M,Pune,Basic,Desktop,UPI,2,46.47,3,1,0
CUST01327,2023-04-07,2023-05-27,2024-03-01,31.0,F,,Standard,Mobile,Card,4,72.26,1,1,1
CUST01328,2021-04-14,2021-06-29,2022-09-09,27.0,F,Hyderabad,Basic,Mobile,UPI,3,97.88,0,0,0
CUST01329,2023-04-01,2023-05-14,2024-06-28,43.0,F,Hyderabad,Basic,Mobile,Wallet,14,477.91,1,1,0
CUST01330,2022-02-20,2023-01-07,2023-01-07,,M,Pune,Premium,Desktop,UPI,1,58.43,0,0,0
CUST01331,2022-07-02,2023-10-13,2023-10-13,34.0,F,Bengaluru,Basic,Desktop,Wallet,1,53.23,0,0,0
CUST01332,2023-05-23,2023-07-07,2024-05-24,45.0,M,Bengaluru,Standard,Mobile,NetBanking,11,410.03,0,1,0
CUST01333,2022-06-01,,,38.0,F,Mumbai,Premium,Mobile,Card,0,0.0,1,0,0
CUST01334,2023-09-09,2024-04-26,2024-05-09,22.0,F,Delhi,Standard,Desktop,Card,2,32.42,0,0,0
CUST01335,2022-10-11,2023-03-24,2024-02-11,43.0,M,Bengaluru,Premium,Mobile,Card,4,186.82,1,1,0
CUST01336,2024-04-29,2024-05-13,2024-06-26,34.0,M,Hyderabad,Premium,Mobile,Card,7,235.78,0,1,0
CUST01337,2023-02-16,2023-12-12,2024-05-23,18.0,F,Chennai,Basic,Mobile,UPI,2,60.79,0,0,0
CUST01338,2021-12-27,2022-08-23,2024-03-16,33.0,M,Coimbatore,Standard,Mobile,Card,3,95.34,0,0,0
CUST01339,2023-08-01,2023-11-06,2024-05-11,18.0,F,Delhi,Basic,Mobile,NetBanking,6,204.06,2,0,0
CUST01340,2022-05-12,,,23.0,M,Hyderabad,Standard,Desktop,UPI,0,0.0,0,1,1
CUST01341,2022-10-12,,,,F,Pune,Standard,Mobile,NetBanking,0,0.0,1,1,1
CUST01342,2021-06-16,2021-11-08,2024-06-29,37.0,M,Delhi,Basic,Mobile,UPI,5,96.79,1,1,0
CUST01343,2021-05-26,2023-02-12,2024-06-13,28.0,F,Hyderabad,Standard,Desktop,Card,6,278.09,0,1,0
CUST01344,2022-12-01,2023-01-08,2024-02-23,44.0,M,Bengaluru,Basic,Mobile,Card,4,161.36,1,1,0
CUST01345,2021-08-16,2023-05-13,2023-05-13,37.0,F,Bengaluru,Standard,Desktop,Wallet,1,79.17,0,0,0
CUST01346,2024-04-28,2024-05-10,2024-06-22,33.0,F,Mumbai,Basic,Desktop,Card,6,265.62,0,1,0
CUST01347,2023-11-07,2023-12-13,2024-05-08,39.0,M,Mumbai,Basic,Mobile,Wallet,6,166.98,0,0,0
CUST01348,2023-05-03,2023-07-24,2023-12-14,52.0,F,Delhi,Standard,Desktop,Card,3,122.6,0,1,1
CUST01349,2023-06-13,2023-07-04,2024-04-16,,F,Bhopal,Standard,Desktop,UPI,4,157.19,1,1,0
CUST01350,2022-12-25,2023-02-14,2024-04-12,54.0,M,Delhi,Premium,Mobile,Card,4,119.21,0,1,0
CUST01351,2021-03-15,2022-05-26,2024-04-07,31.0,F,Mumbai,Standard,Desktop,UPI,5,150.89,0,1,0
CUST01352,2022-04-23,2022-05-04,2023-11-23,29.0,M,Chennai,Premium,Mobile,Wallet,2,86.28,0,1,0
CUST01353,2022-08-26,2022-12-13,2022-12-13,33.0,F,Kochi,Standard,Desktop,Card,1,17.86,2,1,0
CUST01354,2024-01-19,2024-02-18,2024-05-01,27.0,F,Mumbai,Premium,Desktop,NetBanking,2,55.42,0,0,0
CUST01355,2021-09-24,2024-03-11,2024-03-11,26.0,F,Pune,Basic,Tablet,UPI,1,19.08,0,1,0
CUST01356,2022-08-28,,,48.0,M,Mumbai,Standard,Mobile,Card,0,0.0,0,0,1
CUST01357,2022-02-23,2022-04-18,2024-02-24,40.0,M,Mumbai,Basic,Desktop,NetBanking,5,94.15,1,1,0
CUST01358,2021-06-13,2021-10-18,2023-10-04,18.0,F,Nagpur,Basic,Mobile,Wallet,4,94.14,2,0,0
CUST01359,2021-05-06,2022-04-08,2024-02-03,46.0,M,Chennai,Premium,Tablet,Card,6,179.85,0,1,0
CUST01360,2022-03-21,2022-10-22,2024-06-17,44.0,F,Hyderabad,Standard,Mobile,Card,5,183.26,1,1,0
CUST01361,2021-04-11,2023-01-01,2024-06-04,20.0,F,Mumbai,Standard,Mobile,NetBanking,4,77.29,0,1,0
CUST01362,2021-03-23,,,,F,Hyderabad,Standard,Desktop,UPI,0,0.0,1,1,1
CUST01363,2022-03-03,2022-05-19,2024-05-20,45.0,M,Mumbai,Basic,Mobile,UPI,6,128.91,0,1,0
CUST01364,2021-09-03,2021-10-03,2023-09-10,19.0,F,Bengaluru,Premium,Desktop,Card,5,171.27,0,1,0
CUST01365,2022-11-06,2023-05-05,2024-06-09,,M,Chennai,Basic,Mobile,UPI,4,226.31,0,0,0
CUST01366,2021-01-22,2021-05-09,2023-01-30,30.0,M,Hyderabad,Basic,Mobile,Card,3,98.6,1,1,0
CUST01367,2022-01-03,2022-07-19,2023-07-24,45.0,F,Chennai,Basic,Desktop,Card,4,63.4,0,1,0
CUST01368,2022-07-06,2022-07-14,2024-01-15,27.0,F,Mumbai,Premium,Desktop,Card,4,149.61,0,1,0
CUST01369,2024-03-17,2024-04-14,2024-04-14,51.0,M,Pune,Basic,Mobile,Card,1,19.01,1,1,0
CUST01370,2023-02-11,2023-11-06,2023-11-06,35.0,F,Kochi,Standard,Desktop,UPI,1,23.0,0,1,0
CUST01371,2023-12-07,2024-03-14,2024-06-17,31.0,M,Bhopal,Basic,Mobile,UPI,5,173.33,1,1,0
CUST01372,2022-02-22,2022-03-25,2024-01-28,29.0,M,Mumbai,Basic,Tablet,UPI,3,94.39,0,1,0
CUST01373,2022-07-01,2023-02-20,2023-05-11,48.0,M,Mumbai,Basic,Desktop,Card,2,64.61,3,1,0
CUST01374,2022-05-27,2023-09-03,2023-12-24,29.0,M,Hyderabad,Basic,Mobile,Card,2,62.87,1,0,0
CUST01375,2023-12-16,2024-01-07,2024-06-24,51.0,M,Hyderabad,Standard,Mobile,Wallet,5,147.82,0,0,0
CUST01376,2024-03-12,,,41.0,F,Kolkata,Basic,Mobile,UPI,0,0.0,1,0,0
CUST01377,2024-03-16,2024-05-01,2024-05-01,21.0,F,Bengaluru,Basic,Tablet,Card,1,11.92,1,1,0
CUST01378,2023-07-04,2023-11-28,2024-06-10,38.0,M,Hyderabad,Basic,Mobile,UPI,4,212.2,1,1,0
CUST01379,2022-09-04,2022-09-10,2023-10-14,,M,Delhi,Standard,Mobile,UPI,5,191.27,1,0,0
CUST01380,2022-10-20,2023-09-03,2024-06-14,21.0,M,Kochi,Premium,Mobile,Card,3,28.15,0,0,0
CUST01381,2024-04-07,,,38.0,M,Mumbai,Basic,Desktop,Wallet,0,0.0,0,1,0
CUST01382,2021-12-13,2022-05-21,2023-04-18,45.0,F,Indore,Basic,Desktop,Card,3,56.96,0,1,0
CUST01383,2022-02-26,2022-08-26,2024-06-28,52.0,,Indore,Basic,Mobile,UPI,6,187.24,0,1,1
CUST01384,2023-12-27,2024-03-18,2024-03-18,51.0,F,Mumbai,Premium,Mobile,Wallet,1,21.89,0,0,0
CUST01385,2022-04-15,2022-06-26,2024-02-25,67.0,M,Pune,Premium,Mobile,Card,7,211.76,0,1,0
CUST01386,2021-10-13,2022-03-26,2024-03-10,38.0,M,Bengaluru,Basic,Desktop,UPI,4,64.82,1,0,0
CUST01387,2022-11-13,2022-12-12,2024-05-15,,F,Delhi,Basic,Tablet,Card,4,105.46,0,1,0
CUST01388,2022-01-31,,,31.0,F,,Basic,Desktop,NetBanking,0,0.0,0,1,0
CUST01389,2023-12-20,2023-12-23,2024-05-25,61.0,M,Patna,Basic,Mobile,Card,2,64.96,1,0,0
CUST01390,2024-01-11,2024-01-14,2024-04-19,27.0,M,Bengaluru,Basic,Mobile,NetBanking,2,39.75,0,0,0
CUST01391,2022-01-08,2022-04-09,2023-12-08,60.0,F,Delhi,Basic,Mobile,Card,2,45.32,0,0,0
CUST01392,2022-10-06,,,59.0,M,Hyderabad,Basic,Desktop,Wallet,0,0.0,0,0,1
CUST01393,2024-04-11,2024-05-07,2024-06-18,,Other,Bengaluru,Basic,Desktop,Wallet,6,133.45,2,1,0
CUST01394,2023-06-22,,,50.0,F,Mumbai,Basic,Mobile,Card,0,0.0,0,0,1
CUST01395,2021-09-20,2022-05-11,2024-04-06,43.0,F,Delhi,Basic,Mobile,UPI,10,276.45,0,0,0
CUST01396,2022-12-20,2023-02-19,2023-02-19,33.0,M,Mumbai,Basic,Mobile,Card,1,75.75,0,1,1
CUST01397,2023-01-24,2023-01-24,2024-03-11,36.0,F,Hyderabad,Premium,Mobile,Card,3,38.04,4,1,0
CUST01398,2023-03-06,2023-06-17,2024-05-28,41.0,M,Chennai,Basic,Tablet,Card,4,72.06,0,0,0
CUST01399,2021-01-31,,,42.0,M,Pune,Basic,Mobile,UPI,0,0.0,1,0,1
CUST01400,2021-12-31,2023-10-01,2023-10-01,56.0,M,Delhi,Premium,Desktop,Card,1,30.95,0,0,0
CUST01401,2023-11-06,2023-11-21,2024-04-18,45.0,,Kolkata,Basic,Desktop,UPI,2,59.42,1,0,1
CUST01402,2021-10-21,2021-11-20,2023-06-29,29.0,F,Bengaluru,Basic,Mobile,Wallet,4,100.8,0,0,0
CUST01403,2021-12-31,2022-07-29,2023-12-23,47.0,M,Mumbai,Standard,Mobile,Card,5,148.38,0,1,0
CUST01404,2022-01-28,2022-03-29,2024-05-24,18.0,F,Patna,Basic,Mobile,Card,5,154.55,1,1,0
CUST01405,2021-08-04,2021-09-07,2023-01-30,33.0,F,Chennai,Standard,Desktop,UPI,5,113.25,0,0,0
CUST01406,2021-07-09,2021-11-24,2022-06-28,35.0,F,Hyderabad,Standard,Mobile,Card,3,93.37,0,0,0
CUST01407,2022-02-26,2023-02-10,2023-04-02,46.0,F,Mumbai,Standard,Desktop,Card,2,16.09,0,0,0
CUST01408,2023-11-30,2024-02-16,2024-03-19,59.0,M,Mumbai,Standard,Desktop,Card,2,20.13,0,0,0
CUST01409,2021-01-02,2022-06-18,2022-09-29,41.0,F,Hyderabad,Basic,Desktop,Card,2,94.11,1,1,1
CUST01410,2021-12-11,2024-05-27,2024-05-27,,M,Surat,Basic,Desktop,UPI,1,4.0,0,1,0
CUST01411,2021-03-15,2021-06-04,2023-02-17,30.0,F,Chennai,Basic,Mobile,Card,3,140.45,1,0,0
CUST01412,2022-11-14,2023-06-25,2023-10-04,48.0,F,Mumbai,Basic,Desktop,NetBanking,2,101.14,1,0,0
CUST01413,2021-11-01,2023-11-09,2023-11-09,36.0,,Chennai,Standard,Mobile,UPI,1,102.18,0,0,0
CUST01414,2023-08-22,,,32.0,M,Bengaluru,Standard,Mobile,NetBanking,0,0.0,3,0,0
CUST01415,2022-12-13,,,,M,Mumbai,Basic,Mobile,UPI,0,0.0,0,1,0
CUST01416,2023-08-12,2024-06-22,2024-06-22,52.0,F,Kolkata,Premium,Mobile,Card,1,19.26,0,1,0
CUST01417,2023-02-12,2023-06-03,2024-04-13,26.0,F,Hyderabad,Basic,Mobile,Card,8,268.78,2,0,0
CUST01418,2022-06-18,2022-07-29,2024-06-19,20.0,F,Pune,Premium,Mobile,Card,4,91.3,0,0,0
CUST01419,2023-11-13,2023-12-05,2024-05-14,37.0,M,Mumbai,Basic,Mobile,UPI,8,299.96,0,1,0
CUST01420,2022-08-03,2023-03-08,2024-05-19,24.0,M,Mumbai,Standard,Tablet,UPI,2,51.78,1,1,0
CUST01421,2024-03-01,2024-04-04,2024-04-04,23.0,Other,Hyderabad,Standard,Mobile,Card,1,27.33,0,0,0
CUST01422,2024-04-24,2024-04-29,2024-06-26,26.0,M,,Standard,Mobile,UPI,11,369.14,0,1,0
CUST01423,2022-12-18,,,51.0,F,Hyderabad,Standard,Mobile,Card,0,0.0,1,1,1
CUST01424,2023-04-01,2023-05-24,2024-06-12,46.0,,Pune,Standard,Mobile,UPI,4,84.01,3,0,0
CUST01425,2021-11-07,2022-03-09,2023-10-15,67.0,F,Chennai,Standard,Desktop,Card,3,116.12,1,1,0
CUST01426,2023-09-18,2023-12-02,2024-05-26,30.0,M,Chennai,Premium,Mobile,Card,3,41.43,0,1,0
CUST01427,2023-03-28,2023-03-31,2024-02-02,54.0,M,Mumbai,Basic,Mobile,UPI,6,282.75,0,0,0
CUST01428,2024-01-03,2024-02-15,2024-05-10,44.0,M,Bengaluru,Standard,Mobile,NetBanking,2,85.18,0,1,0
CUST01429,2021-11-21,2022-09-06,2022-09-06,31.0,F,Hyderabad,Standard,Mobile,UPI,1,5.62,0,1,0
CUST01430,2023-08-16,,,36.0,F,Hyderabad,Basic,Desktop,Card,0,0.0,0,0,1
CUST01431,2022-07-26,2022-09-16,2024-06-05,31.0,F,Delhi,Basic,Mobile,UPI,5,114.9,0,1,0
